alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,Fair 60-40 split,Alice,1,
,,,Bob,1,reject
450000.0,550000.0,"More reasonable split, considering inflation",Bob,2,
,,,Alice,2,reject
580000.0,420000.0,"Counteroffer, still open to negotiation",Alice,3,
,,,Bob,3,reject
480000.0,520000.0,"Closing in on a fair split, let's end this",Bob,4,
,,,Alice,4,reject
560000.0,440000.0,"Still willing to compromise, but need a better deal",Alice,5,
,,,Bob,5,reject
500000.0,500000.0,"50-50 split, last chance for a fair deal",Bob,6,
,,,Alice,6,accept
