alice_gain,bob_gain,message,player,round,decision
60.0,40.0,Hi Bob! Let's get this done quickly. I'm proposing 60/40. What do you say?,Alice,1,
,,,Bob,1,reject
45.0,55.0,"Hi Alice, let's be fair. Inflation is eating away at the value. I propose 55/45 in my favor.",Bob,2,
,,,Alice,2,reject
55.0,45.0,"Okay Bob, let's try again. Since we are on round 3, I will take 55 and you take 45. Are you in this time?",Alice,3,
,,,Bob,3,reject
48.0,52.0,"Alice, the inflation is hitting us both hard. I can offer 52/48. This is a more reasonable split.",Bob,4,
,,,Alice,4,reject
53.0,47.0,"Alright Bob, the clock is ticking and inflation is a killer. I propose 53/47. Let's get this done.",Alice,5,
,,,Bob,5,reject
50.0,50.0,"Alice, we are running out of time and the money is losing value. Let's split it 50/50 to avoid losing everything. It's the fairest solution.",Bob,6,
,,,Alice,6,accept
