alice_gain,bob_gain,message,player,round,decision
60.0,40.0,Let's get this done quickly! This is a good deal for both of us. Take it or leave it!,Alice,1,
,,,Bob,1,reject
50.0,50.0,Let's split it equally. This way neither of us is losing out due to inflation. It's a fair deal for both of us.,Bob,2,
,,,Alice,2,reject
65.0,35.0,"Okay, Bob, let's try this again. I'm giving you a bit more this time, but let's not drag this out. Accept this and we both win.",Alice,3,
,,,Bob,3,reject
45.0,55.0,"Alice, I'm giving you a fair share, but I need a bit more this time due to my higher inflation rate. Let's settle this.",Bob,4,
,,,Alice,4,reject
55.0,45.0,"Alright Bob, this is the last offer before I start getting stingy. Take it or leave it. Consider it a compromise.",Alice,5,
,,,Bob,5,reject
40.0,60.0,"Alice, I need to secure more due to my higher inflation rate. This is a fair compromise given the circumstances.",Bob,6,
,,,Alice,6,reject
50.0,50.0,"Bob, let's be reasonable. I think this is a fair split given the rounds we have left. This is my final offer.",Alice,7,
,,,Bob,7,accept
