alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,I propose a 60/40 split.  It's a fair starting point.,Alice,1,
,,,Bob,1,reject
4500.0,5500.0,Let's try a more balanced split.,Bob,2,
,,,Alice,2,reject
5000.0,5000.0,Let's split it evenly. It's the fairest solution and we both get a decent amount.,Alice,3,
,,,Bob,3,reject
4200.0,5800.0,"Considering the current situation, I think this is a reasonable offer.",Bob,4,
,,,Alice,4,reject
4500.0,5500.0,"We're both losing value with each round. I'm willing to go a bit lower on my share, but we need to settle this soon.",Alice,5,
,,,Bob,5,reject
4000.0,6000.0,"Given the rapidly decreasing value on your side, I think this is a fair compromise.",Bob,6,
,,,Alice,6,accept
