message,product_price,player,round,decision
"Hi Bob, I'm offering this valuable product to you first. I think it would be perfect for your needs.  I'm looking for $200 to part with it. What do you think?",200.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for the offer, Alice, but that's a bit higher than I was expecting. I can offer $60 for the product.",60.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, thanks for the offer, but $60 is significantly less than what I'm willing to accept.  How about we meet in the middle? I could let it go for $160.",160.0,Alice,3,
,,Bob,3,RejectOffer
"I understand your position, Alice, but $160 is still more than I'm looking to spend. How about I offer $80?",80.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I appreciate you working with me on this.  It seems like we're still a ways off.  I could come down to $140, but that's as low as I can go.",140.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, I appreciate your flexibility, but $140 is still too high for me. I can offer $90. How about that?",90.0,Bob,6,
,,Alice,6,SellToJhon
