alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,"Let's split it evenly, Bob. It's fair and we both get a good share before inflation affects our gains.",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"Considering inflation, I need a bit more. This is still a fair offer.",Bob,2,
,,,Alice,2,reject
4800.0,5200.0,"Bob, considering the inflation and the fact that we're losing value each round, I'm willing to take a bit less than an even split. This offer is fair and helps us end the game sooner rather than later.",Alice,3,
,,,Bob,3,reject
4200.0,5800.0,"Inflation is taking its toll, I need to secure a bit more value. This is a reasonable compromise.",Bob,4,
,,,Alice,4,reject
4600.0,5400.0,"Bob, with inflation reducing our gains significantly, I'm proposing a slight adjustment from my last offer. This way, we can both walk away with a reasonable amount before the value drops even further. Let's end this soon.",Alice,5,
,,,Bob,5,accept
