alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,Let's settle this quickly to avoid inflation losses. This is a fair split considering the risk of devaluation.,Alice,1,
,,,Bob,1,reject
450000.0,550000.0,"Given the inflation risk, I believe a 55-45 split in my favor is fair. Let's agree quickly to minimize our losses.",Bob,2,
,,,Alice,2,reject
550000.0,450000.0,"Considering the inflation, let's split it 55-45 in my favor this time. It's still a fair deal given the devaluation risk.",Alice,3,
,,,Bob,3,reject
400000.0,600000.0,"Inflation is hitting hard, and we're losing value with each round. I propose a 60-40 split in my favor to compensate for the increased risk. Let's end this quickly before we lose more.",Bob,4,
,,,Alice,4,reject
500000.0,500000.0,Let's split it evenly to minimize further losses from inflation. This is the fairest deal at this point.,Alice,5,
,,,Bob,5,reject
350000.0,650000.0,"We're losing value fast due to inflation. To reflect the urgency and my higher risk, I propose a 65-35 split in my favor. Let's agree now to avoid further devaluation.",Bob,6,
,,,Alice,6,accept
