alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,Fair 60-40 split,Alice,1,
,,,Bob,1,reject
500000.0,500000.0,"Let's go for a fair 50-50 split, benefiting both equally!",Bob,2,
,,,Alice,2,reject
580000.0,420000.0,Meet in the middle of 60-40 and 50-50,Alice,3,
,,,Bob,3,reject
520000.0,480000.0,"Considering the impact of inflation on your end, here's a more favorable offer for you.",Bob,4,
,,,Alice,4,reject
560000.0,440000.0,"Still willing to compromise, slightly above last offer",Alice,5,
,,,Bob,5,reject
530000.0,470000.0,"Adjusting for your inflation concerns, let's settle on this revised offer.",Bob,6,
,,,Alice,6,reject
550000.0,450000.0,"Getting closer, trying to meet halfway again",Alice,7,
,,,Bob,7,accept
