message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this unique product. I believe it has great value and I'm willing to sell it to you at a competitive price. I'm looking for a serious buyer who recognizes its worth.",1500000.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for your offer, Alice. While I appreciate the value of your product, I have budget constraints. I can offer $800000 for the product. I hope we can find a mutually beneficial agreement.",800000.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your counteroffer, Bob. I understand budget constraints, but I believe my product's value exceeds your offer. I'm willing to negotiate and find a middle ground. Considering your interest, I'm reducing my initial price.",1400000.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your willingness to negotiate, Alice. However, my maximum budget is $1000000, which is in line with what another seller is offering me. I can offer $950000 for your product if we can make the deal today.",950000.0,Bob,4,
,,Alice,4,RejectOffer
"Thank you for your revised offer, Bob. I appreciate your transparency about your budget and the comparable offer from another seller. However, I still believe my product's unique value justifies a higher price. I'm willing to meet you halfway between my last offer and your current offer.",1175000.0,Alice,5,
,,Bob,5,BuyFromJhon
