message,product_price,player,round,decision
Hi Bob! I'm excited to offer you this fantastic product. How about we start at a price of $160?,160.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thank you for the offer. However, I was thinking more along the lines of $100 for the product. Would you be willing to consider that?",100.0,Bob,2,
,,Alice,2,RejectOffer
"Thanks for your offer, Bob! While I appreciate it, I can't go that low. How about we settle on a price of $145?",145.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, I appreciate the compromise, but $145 is still a bit out of my budget. I'd be willing to meet you in the middle between my previous offer and your current offer. How about $122.50?",122.5,Bob,4,
,,Alice,4,RejectOffer
"I appreciate your willingness to negotiate, Bob! How about we settle on a price of $135?",135.0,Alice,5,
,,Bob,5,RejectOffer
"Hi Alice, I'm glad we're getting closer to a mutually agreeable price. However, I'm still a bit above my budget. I'd be willing to go up to $125, but that's as high as I can go. Would you be willing to consider that?",125.0,Bob,6,
,,Alice,6,RejectOffer
"Thank you for your offer, Bob. I understand your position, but I cannot go that low. How about we agree on a price of $130?",130.0,Alice,7,
,,Bob,7,BuyFromJhon
