message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this unique product. I believe it has great value, and I'm looking for a serious buyer. I'm starting with a competitive price, considering the product's worth to me.",3000000.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for the offer, Alice. However, I'm looking to spend no more than half of your current asking price. Let's start the negotiation at $600000.",600000.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your offer, Bob. I understand you're looking to spend less, but $600000 is quite below what I'm comfortable with. Considering your interest, I'm willing to negotiate. Let's meet in the middle of my initial offer and your proposal.",1800000.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your willingness to negotiate, Alice. However, $1800000 is still above my budget. I'm ready to increase my offer to $900000 to meet you in the middle.",900000.0,Bob,4,
,,Alice,4,RejectOffer
"Thank you, Bob, for increasing your offer to $900000. I appreciate your willingness to negotiate. However, I need to ensure I get a fair price for the product. Considering your latest offer, I'm willing to slightly reduce my previous counteroffer. Let's try to find a mutually beneficial price.",1500000.0,Alice,5,
,,Bob,5,RejectOffer
"I understand your perspective, Alice. However, $1500000 is still a bit high for me. I'm willing to increase my offer to $1050000 to show I'm committed to finding a fair price.",1050000.0,Bob,6,
,,Alice,6,RejectOffer
"Thank you, Bob, for your increased offer of $1050000. I see you're making an effort to meet me halfway. I'm willing to consider your offer seriously, but I need to get at least $1200000 for the product. Let's see if we can finalize the deal at this price.",1200000.0,Alice,7,
,,Bob,7,BuyFromJhon
