alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,Let's split this fairly. I'm giving you a generous offer to start.,Alice,1,
,,,Bob,1,reject
4500.0,5500.0,"Considering the inflation impact, I believe this split is fair. Let's settle this round.",Bob,2,
,,,Alice,2,reject
5500.0,4500.0,"Okay, let's adjust. I'm still trying to be fair, and I think this is a good deal for both of us considering we're losing value each round.",Alice,3,
,,,Bob,3,reject
4000.0,6000.0,"With inflation hitting us hard, I think this split is necessary to ensure we both get a reasonable value. Let's end this now.",Bob,4,
,,,Alice,4,reject
5000.0,5000.0,"Alright, let's split it right down the middle. Time to end this.",Alice,5,
,,,Bob,5,accept
