round_quality,product_worth,player,round,message,decision
high-quality,400.0,Nature,1,,
,,Alice,1,"Bob, I have a fantastic product for you today! It's a real value at $100. I'm confident you'll be very pleased with it.",
,,Bob,1,,no
low-quality,0.0,Nature,2,,
,,Alice,2,Hey Bob! Got a product here that I think could be a good fit for you at $100. Give it a look!,
,,Bob,2,,no
high-quality,400.0,Nature,3,,
,,Alice,3,"Bob, I have a premium product available today. It's a steal at $100. This is a chance to get something truly worthwhile!",
,,Bob,3,,no
high-quality,400.0,Nature,4,,
,,Alice,4,"Bob, I'm offering a great product today at the usual price of $100. Considering the value, this is an excellent deal. Would you be interested?",
,,Bob,4,,no
high-quality,400.0,Nature,5,,
,,Alice,5,"Bob, take a look at this product. It's available for $100 and I'm very sure you'll love it. Let me know if you want to buy it!",
,,Bob,5,,no
low-quality,0.0,Nature,6,,
,,Alice,6,"Hey Bob! I have a product on sale for $100, and it might be just what you're looking for. What do you think?",
,,Bob,6,,no
high-quality,400.0,Nature,7,,
,,Alice,7,"Bob, don't miss out! I have a great product today, selling for $100. I think you'll find it a really valuable purchase!",
,,Bob,7,,no
high-quality,400.0,Nature,8,,
,,Alice,8,"Bob, I've got a product that is worth more than the $100 asking price. I think you will be very satisfied with it. Are you interested?",
,,Bob,8,,no
high-quality,400.0,Nature,9,,
,,Alice,9,"Bob, I have a special product for you today at $100. It's a fantastic opportunity. Let me know if you want it!",
,,Bob,9,,no
low-quality,0.0,Nature,10,,
,,Alice,10,"Bob, here's a product for $100 that I believe would be a solid addition for you. Any interest?",
,,Bob,10,,no
high-quality,400.0,Nature,11,,
,,Alice,11,"Bob, at $100, this product is a great deal! It's really worth it, what do you say?",
,,Bob,11,,no
high-quality,400.0,Nature,12,,
,,Alice,12,"Bob, you're in luck! I have an excellent product at $100. This is something you really want, and it's a bargain at this price.",
,,Bob,12,,no
high-quality,400.0,Nature,13,,
,,Alice,13,"Bob, I'm offering a great product for $100. It's a good purchase! Give it a shot.",
,,Bob,13,,no
high-quality,400.0,Nature,14,,
,,Alice,14,"Bob, I have a product available right now at $100. This is one you should not miss. What do you think?",
,,Bob,14,,no
low-quality,0.0,Nature,15,,
,,Alice,15,Hi Bob! Check out this product on offer for $100. I think it could be useful for you.,
,,Bob,15,,no
low-quality,0.0,Nature,16,,
,,Alice,16,"Bob, have a look at this product, selling for $100. Think it's something you need?",
,,Bob,16,,no
high-quality,400.0,Nature,17,,
,,Alice,17,"Bob, I'm selling a quality product for $100. This is a great opportunity at this price. Let me know your thoughts!",
,,Bob,17,,no
high-quality,400.0,Nature,18,,
,,Alice,18,"Bob, a high-quality product is available for $100 right now. Great value for your money. Do you want it?",
,,Bob,18,,no
low-quality,0.0,Nature,19,,
,,Alice,19,"Bob, here is a product available at $100. Take a look and let me know if you want it.",
,,Bob,19,,no
high-quality,400.0,Nature,20,,
,,Alice,20,"Bob, This is a great product at $100! I recommend it to you!",
,,Bob,20,,no
