alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Hi Bob, I propose we split it 60-40 in my favor. I think it's a fair start considering the game dynamics. What do you say?",Alice,1,
,,,Bob,1,reject
50.0,50.0,"Hi Alice, I propose an even split of 50-50. I think this is fair for both of us!",Bob,2,
,,"Hi Bob, I appreciate the offer, but considering the inflation effect on my side, I feel a 50-50 split isn't as fair for me as it could be. Let's see if we can find a better solution in the next round.",Alice,2,reject
55.0,45.0,"Hi Bob, given the inflation impact on my side, I propose a 55-45 split in my favor this time. It's a bit closer to your last offer but still accounts for the value decrease I'm facing. What do you think?",Alice,3,
,,,Bob,3,reject
45.0,55.0,"Hi Alice, considering the situation, I propose we split it 55-45 in my favor. This way, it's a reasonable division and gives me a bit more.",Bob,4,
,,"Hi Bob, I understand your proposal, but with the significant impact of inflation on my side, a 45-55 split in your favor feels too unbalanced. Let's try to find a more equitable solution next round.",Alice,4,reject
50.0,50.0,"Hi Bob, considering the ongoing inflation effect on my side, I'm willing to meet you halfway with a 50-50 split this round. It's a fair compromise given the circumstances. What do you say?",Alice,5,
,,,Bob,5,accept
