message,product_price,player,round,decision
"Bob, I'm delighted to offer you this exceptional product. It's truly unique and I believe it will be of immense value to you. My asking price is $950000. I'm confident this is a fair price considering its potential. What do you think?",950000.0,Alice,1,
,,Bob,1,RejectOffer
"Alice, I appreciate the offer, but I was hoping for something a bit lower. Would you consider $800000?",800000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, while I appreciate your offer, it's a bit too low for me. I'm willing to come down to $850000, which I believe is a fair compromise. It still gives you a great deal, and allows me to move forward with this sale. Let's see if we can find common ground.",850000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I understand your position. How about we meet in the middle at $825000?",825000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I'm happy to see we're getting closer. Let's split the difference. I'm willing to accept $837500. This price reflects the value of the product and allows us to finalize the deal.  What do you say?",837500.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, one last try. I can do $830000. That's my final offer.",830000.0,Bob,6,
,,Alice,6,AcceptOffer
