message,product_price,player,round,decision
"Hi Bob, I'm offering you this great product for $110. Let me know if you're interested!",110.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thank you for the offer, but $110 is a bit higher than I was hoping to pay. I'd like to propose a lower price.",90.0,Bob,2,
"Hi Bob, I appreciate your counteroffer, but $90 is a bit lower than what I'm looking for. I'm willing to meet you halfway. How about $100?",100.0,Alice,2,RejectOffer
"Hi Bob, I appreciate your counteroffer, but $90 is a bit lower than what I'm looking for. I'm willing to meet you halfway. How about $100?",100.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, I appreciate your willingness to meet me halfway, but $100 is still a bit higher than I'd like to pay. I'm willing to pay a bit more than my previous offer, how about $95?",95.0,Bob,4,
"Hi Bob, I understand your position, but I need to stick a bit closer to my initial price. How about we settle at $98? That's a fair compromise, I believe.",98.0,Alice,4,RejectOffer
"Hi Bob, I understand your position, but I need to stick a bit closer to my initial price. How about we settle at $98? That's a fair compromise, I believe.",98.0,Alice,5,
,,Bob,5,AcceptOffer
