alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's be fair, Bob. This offer ensures we both benefit from this deal.",Alice,1,
,,,Bob,1,reject
3500.0,6500.0,"I'm offering a more favorable split this time. Take it or leave it, Alice.",Bob,2,
,,,Alice,2,reject
5500.0,4500.0,"Bob, this is a more reasonable offer considering the time pressure.  Let's close this deal.",Alice,3,
,,,Bob,3,reject
3000.0,7000.0,"Last chance, Alice. Take it or you get nothing. This is the best deal you'll see.",Bob,4,
,,,Alice,4,reject
5000.0,5000.0,"Bob, let's be realistic. This is a fair 50/50 split.  We both know time is running out.",Alice,5,
,,,Bob,5,reject
2500.0,7500.0,"This is it, Alice. The final offer. I'm taking the lion's share. Accept now, or we both lose.",Bob,6,
,,,Alice,6,reject
4500.0,5500.0,"Bob, I'm offering you the lion's share.  Don't be greedy, let's end this.",Alice,7,
,,,Bob,7,reject
2000.0,8000.0,"Last chance, Alice. Seriously, it's this or nothing. I'm not going to negotiate further.",Bob,8,
,,,Alice,8,accept
