alice_gain,bob_gain,message,player,round,decision
900000.0,100000.0,I'm offering you a generous start. Take it or leave it!,Alice,1,
,,,Bob,1,reject
800000.0,200000.0,I believe this is a fair offer considering the value of the money will decrease.,Bob,2,
,,,Alice,2,reject
850000.0,150000.0,"My previous offer was quite good. This is a slightly less favorable, but still a reasonable offer. Don't be greedy.",Alice,3,
,,,Bob,3,reject
750000.0,250000.0,This offer takes into account the decreasing value of money. I hope we can come to an agreement.,Bob,4,
,,,Alice,4,reject
700000.0,300000.0,"We're running out of time. This is my final, decent offer. Take it or we both get nothing.",Alice,5,
,,,Bob,5,accept
