round_quality,product_worth,player,round,message,decision
high-quality,1250000.0,Nature,1,,
,,Alice,1,"Hello! I am offering a high-quality product that meets exceptional standards and has a high probability of being exactly what you need. Given my track record of providing 80% high-quality products, this is a great opportunity to invest in a reliable and top-notch item for $1000000. Don't miss out on this chance to acquire something truly valuable!",
,,the buyer,1,,yes
high-quality,1250000.0,Nature,2,,
,,Alice,2,"Greetings! I'm excited to offer you one of our high-quality products today. With an 80% probability of providing top-tier products, this is your chance to secure something truly exceptional for $1000000. Our previous buyers have been extremely satisfied with their purchases, and I am confident this product will meet your expectations. Seize this opportunity to invest in quality and reliability!",
,,the buyer,2,,yes
high-quality,1250000.0,Nature,3,,
,,Alice,3,"Hello there! I'm pleased to present you with a high-quality product that promises exceptional value. With a proven track record of 80% of my products being high-quality, I am confident that this product will surpass your expectations. For $1000000, you can own a truly remarkable item. Take this opportunity to add a valuable asset to your collection!",
,,the buyer,3,,yes
high-quality,1250000.0,Nature,4,,
,,Alice,4,"Hi there! I'm thrilled to offer you a high-quality product today. With an 80% chance of getting the best the market has to offer, this is an incredible opportunity to invest in excellence for $1000000. Previous buyers have been delighted with their purchases, and I am confident you'll be equally impressed. Don't miss out on this chance to own something truly special!",
,,the buyer,4,,yes
high-quality,1250000.0,Nature,5,,
,,Alice,5,"Welcome! Today, I'm offering a high-quality product that exemplifies superior craftsmanship and value. With an 80% success rate of delivering high-quality items, this $1000000 investment is one you can make with confidence. Previous customers have been extremely satisfied and I am certain you will be too. Don't let this opportunity for excellence pass you by!",
,,the buyer,5,,yes
high-quality,1250000.0,Nature,6,,
,,Alice,6,"Hello! I'm excited to present you with a high-quality product, one that stands out for its exceptional standards and reliability. With my consistent record of providing 80% high-quality products, this $1000000 opportunity is an investment in excellence. Join the ranks of satisfied buyers and secure a product that truly delivers on its promise. Act now to make this valuable addition yours!",
,,the buyer,6,,yes
high-quality,1250000.0,Nature,7,,
,,Alice,7,"Greetings! I'm pleased to offer a high-quality product that exemplifies top-notch craftsmanship and reliability. With an 80% success rate of providing such high-quality items, this purchase is a sound investment for $1000000. My past buyers have been overwhelmingly satisfied, and I'm confident you will cherish this acquisition as well. Don't miss your chance to own something truly remarkable!",
,,the buyer,7,,yes
high-quality,1250000.0,Nature,8,,
,,Alice,8,"Hello! I'm thrilled to offer you another high-quality product valued for its exceptional standards and superior performance. With an 80% track record of high-quality deliveries, you can confidently make a $1000000 investment in this outstanding item. Join the satisfied buyers who've recognized the value in our products. Seize the opportunity to own something truly exceptional today!",
