message,product_price,player,round,decision
"Hi Michael, I'm offering you my product for $14000. This is a great deal considering its value to you, and it's also a good price point for me.  Let me know what you think.",14000.0,Alice,1,
,,Bob,1,RejectOffer
I think this price is good or the product,11000.0,Bob,2,
,,Alice,2,RejectOffer
"Michael, thanks for the counteroffer. While I appreciate your interest, $11000 is simply too low for me to accept. I'm willing to come down to $13000, which is a fair price for both of us. Let's see if we can reach an agreement.",13000.0,Alice,3,
,,Bob,3,RejectOffer
is this ok for you,11700.0,Bob,4,
,,Alice,4,RejectOffer
"Michael, I understand you're looking for a good deal, but $11700 is still too low for me.  I'm willing to come down to $12500, which is a fair price considering the product's value.  This is my final offer -  let me know if you're interested.",12500.0,Alice,5,
,,Bob,5,BuyFromJhon
