alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,"Hi Bob, I propose we split the money 60-40 in my favor. This way, we both get a significant amount, and we can end the game quickly before inflation affects us too much.",Alice,1,
,,,Bob,1,reject
450000.0,550000.0,"Hi Alice, considering the impact of inflation, especially on my side, I propose a 55-45 split in my favor. This offer still gives you a substantial amount while addressing the urgency of the situation due to our differing inflation rates. Let's settle this round to minimize losses.",Bob,2,
,,,Alice,2,reject
550000.0,450000.0,"Bob, since you rejected my previous offer and proposed a split that heavily favored you, I'm adjusting my offer to 55-45 in my favor this time. Given the rapid devaluation of money for you, it's in your best interest to accept this offer now to minimize your losses. Let's end this game soon.",Alice,3,
,,,Bob,3,reject
400000.0,600000.0,"Alice, with each round, the value of the money decreases significantly more for me than for you. My current offer of 60-40 in my favor reflects the urgency to end this game. This split still ensures you receive a considerable amount, but we need to conclude soon to avoid further devaluation on my end. Let's agree and finish this.",Bob,4,
,,,Alice,4,reject
500000.0,500000.0,"Bob, considering the significant devaluation you're facing, I'm offering a 50-50 split this round. This is fair and equitable, and it's crucial we end the game now to prevent further loss on your side. Let's agree and conclude this.",Alice,5,
,,,Bob,5,accept
