alice_gain,bob_gain,message,player,round,decision
7000.0,3000.0,Let's split this fairly. I'm giving you a generous offer considering the time limit.,Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"The longer this takes, the less we both get. This is a fair split.",Bob,2,
,,,Alice,2,reject
6500.0,3500.0,I'm adjusting my offer. Take it or leave it. We both lose if we don't agree now.,Alice,3,
,,,Bob,3,reject
4500.0,5500.0,This is my final offer. It's more than fair considering the time pressure on you.,Bob,4,
,,,Alice,4,reject
6000.0,4000.0,Last chance. Let's end this before we both get nothing.,Alice,5,
,,,Bob,5,reject
5000.0,5000.0,Time to be realistic!  We're running out of time.  Let's split it evenly and call it a day!,Bob,6,
,,,Alice,6,reject
5500.0,4500.0,"Seriously, Bob, take this deal before we both lose everything. This is as good as it gets.",Alice,7,
,,,Bob,7,accept
