alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's start off on a fair note, Bob. I believe a 60/40 split is a good starting point for us to negotiate from.",Alice,1,
,,,Bob,1,reject
4500.0,5500.0,"Considering the impact of inflation, I think a 55/45 split in my favor is fair. Let's settle this round.",Bob,2,
,,,Alice,2,reject
5800.0,4200.0,"Bob, it seems the inflation is hitting you harder than you let on. I'm willing to be flexible, but 55/45 in your favor is not agreeable. Let's settle this with a 58/42 split, considering the circumstances.",Alice,3,
,,,Bob,3,reject
4000.0,6000.0,"Alice, given the rapid decrease in value due to inflation, I propose a 60/40 split in my favor this round. It's crucial we reach an agreement soon to minimize further loss.",Bob,4,
,,,Alice,4,reject
5500.0,4500.0,"Bob, let's be realistic.  This back and forth is hurting both of us. I'm sticking with 55/45, but this time it's in my favor.  Take it or leave it, but delaying further will only hurt us both.",Alice,5,
,,,Bob,5,accept
