message,product_price,player,round,decision
Hi Bob! I'm offering you a high-quality product that I believe you will find valuable. I'm willing to sell it to you for $300.,300.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for the offer, Alice, but that's more than I'm looking to spend. I can offer $80 for the product.",80.0,Bob,2,
,,Alice,2,RejectOffer
"I appreciate your response, Bob. While $80 is quite low, how about we meet in the middle? I'm willing to sell the product for $200.",200.0,Alice,3,
,,Bob,3,RejectOffer
"I understand your position, Alice, but $200 is still too high for me. Can we settle on $100 instead?",100.0,Bob,4,
,,Alice,4,RejectOffer
"Thanks for your offer, Bob. I understand your budget constraints, but I can't go as low as $100. How about we settle on $175?",175.0,Alice,5,
,,Bob,5,RejectOffer
"I appreciate your flexibility, Alice. I can offer $120 for the product. This is the highest I can do.",120.0,Bob,6,
,,Alice,6,RejectOffer
"Thank you for your offer, Bob. I appreciate your willingness to negotiate. However, I can't accept $120. How about we settle at $160?",160.0,Alice,7,
,,Bob,7,BuyFromJhon
