message,product_price,player,round,decision
"Bob, I'm delighted you're interested in this product. It's truly a unique piece. I'm initially offering it for $18000. Let me know your thoughts.",18000.0,Alice,1,
,,Bob,1,RejectOffer
"Alice, I appreciate your offer, but $18000 is a bit out of my budget. I'm interested in the product, and I'd like to make a counteroffer. I'm willing to pay $4000 for it.",4000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I understand that $18000 might be a stretch. However, $4000 is far below the value I place on this item. Let's try to find some common ground. How about $16000?",16000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate your willingness to lower the price, but $16000 is still above my budget. I'm willing to increase my previous offer to meet you halfway. I'd like to propose $6000 for the product.",6000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, we're still quite a ways apart. $6000 is not enough. I am willing to come down to $14000, but that is my lowest offer for now.",14000.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, I appreciate your continued willingness to lower the price. However, $14000 is still above what I'm willing to pay. Considering my previous offer and your last one, I'd like to propose a compromise at $7000 for the product.",7000.0,Bob,6,
,,Alice,6,SellToJhon
