round_quality,product_worth,player,round,decision,message
high-quality,12500.0,Nature,1,,
,,Alice,1,yes,
,,Bob,1,no,
high-quality,12500.0,Nature,2,,
,,Alice,2,yes,"Bob, the product is high-quality. I recommend you buy it."
,,Bob,2,no,
high-quality,12500.0,Nature,3,,
,,Alice,3,yes,"Bob, this is a high-quality product. I assure you it's worth the price. Please consider buying it."
,,Bob,3,no,
high-quality,12500.0,Nature,4,,
,,Alice,4,yes,"Bob, this is again a high-quality product. I assure you that you won't regret buying it. Please reconsider."
,,Bob,4,no,
high-quality,12500.0,Nature,5,,
,,Alice,5,yes,"Bob, for the fifth time, I'm offering you a high-quality product. Please consider purchasing it. I assure you that you won't regret it."
,,Bob,5,no,
high-quality,12500.0,Nature,6,,
,,Alice,6,yes,"Bob, I understand you might be hesitant, but I assure you that this product is high-quality. Please trust my recommendation and buy it."
,,Bob,6,no,
high-quality,12500.0,Nature,7,,
,,Alice,7,yes,"Bob, I guarantee the product is high-quality. You've missed out on great products so far; don't let this one pass by."
,,Bob,7,no,
high-quality,12500.0,Nature,8,,
,,Alice,8,yes,"Bob, this is still a high-quality product. I understand your caution, but I assure you that you can trust my word. Please consider buying it."
,,Bob,8,no,
high-quality,12500.0,Nature,9,,
,,Alice,9,yes,"Bob, I understand your hesitation, but I promise you that this is a high-quality product. You've passed on eight high-quality products; don't miss out again."
,,Bob,9,no,
low-quality,0.0,Nature,10,,
,,Alice,10,no,"Bob, I cannot recommend this product to you. Please skip this one."
,,Bob,10,no,
high-quality,12500.0,Nature,11,,
,,Alice,11,yes,"Bob, this product is back to the usual high-quality. I recommend you buy it."
,,Bob,11,no,
high-quality,12500.0,Nature,12,,
,,Alice,12,yes,"Bob, this is another high-quality product. I would appreciate it if you could share your concerns or reasons for not purchasing the previous items. Your feedback is valuable. I still recommend you buy it."
,,Bob,12,no,
high-quality,12500.0,Nature,13,,
,,Alice,13,yes,"Bob, the product is high-quality. Please let me know what would make you comfortable enough to buy? I want to understand your perspective."
,,Bob,13,no,
low-quality,0.0,Nature,14,,
,,Alice,14,no,"Bob, I do not recommend this product. Please skip it and wait for the next one."
,,Bob,14,no,
high-quality,12500.0,Nature,15,,
,,Alice,15,yes,"Bob, this product is high-quality again. I hope my previous advice has shown that you can trust my recommendations. I strongly suggest you to buy it."
,,Bob,15,no,
low-quality,0.0,Nature,16,,
,,Alice,16,no,"Bob, this product is not up to the usual quality. I advise you to skip this one and wait for the next."
,,Bob,16,no,
high-quality,12500.0,Nature,17,,
,,Alice,17,yes,"Bob, we're back to a high-quality product. Trust my advice and buy it."
,,Bob,17,no,
high-quality,12500.0,Nature,18,,
,,Alice,18,yes,"Bob, once again, this is a high-quality product. I've been honest with you about the quality. You should not miss this product."
,,Bob,18,no,
high-quality,12500.0,Nature,19,,
,,Alice,19,yes,"Bob, this is again a high-quality product. I have been consistently honest about the product quality. Don't miss out on this opportunity."
,,Bob,19,no,
high-quality,12500.0,Nature,20,,
,,Alice,20,yes,"Bob, this is the last round and the product is high-quality. I have been honest with you throughout the process. Trust my advice and make your final decision."
,,Bob,20,no,
