alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's split it 60-40. This is a fair start, considering I'm offering first.",Alice,1,
,,,Bob,1,reject
45.0,55.0,"Considering the inflation affecting my share, I propose a 55-45 split in my favor. This accounts for the value loss since last round and still offers you a good portion.",Bob,2,
,,,Alice,2,reject
55.0,45.0,"Since you rejected my previous offer and considering the inflation on your side, let's split it 55-45 in my favor. This seems fair given the circumstances.",Alice,3,
,,,Bob,3,reject
40.0,60.0,"Given the significant impact of inflation on my share, now at nearly 10% less value, I propose a 60-40 split in my favor. This adjustment is necessary to maintain a fair value for me, while still offering you a reasonable portion.",Bob,4,
,,,Alice,4,reject
50.0,50.0,"Given the increasing impact of inflation on your share, let's meet in the middle and split it 50-50. This ensures neither of us is significantly disadvantaged.",Alice,5,
,,,Bob,5,accept
