alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,I propose a 60/40 split. Take it or leave it!,Alice,1,
,,,Bob,1,reject
450000.0,550000.0,"Let's meet in the middle, 55/45 is fair.",Bob,2,
,,,Alice,2,reject
650000.0,350000.0,My offer is still the best you'll get. Inflation is hitting you harder than you think!,Alice,3,
,,,Bob,3,reject
420000.0,580000.0,"Inflation is indeed a factor, but I won't settle for less than this.",Bob,4,
,,,Alice,4,reject
620000.0,380000.0,"This is my final offer. Take it, or we both walk away with less.",Alice,5,
,,,Bob,5,accept
