message,product_price,player,round,decision
Hi Bob! I'm excited to offer you this fantastic product for $100. I believe it's worth every penny. Let me know what you think!,100.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thank you for the offer. I'm interested in the product, but I was thinking more along the lines of $80. Would you be willing to sell it to me for that price?",80.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, I appreciate your interest! How about we meet in the middle at $90 for the product? I think it’s a fair price for both of us. Let me know your thoughts!",90.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, thank you for the compromise. I'm still a bit short of $90. How about we meet at $85? I think it's a reasonable price, and I'm willing to make a deal at that point.",85.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, I appreciate your offer of $85, but I was hoping to get a bit more for the product. Would you consider offering $88? I believe it’s a great deal for both of us. Let me know what you think!",88.0,Alice,5,
,,Bob,5,AcceptOffer
