message,product_price,player,round,decision
Hi Bob! I'd like to offer you this product for $130. I believe it's a great value for you. What do you think?,130.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thank you for your offer. However, I was thinking more along the lines of $90. I believe it's a fair price considering the product's value to me. What do you think?",90.0,Bob,2,
,,Alice,2,RejectOffer
"I appreciate your offer, Bob, but I can’t go that low. How about we meet in the middle at $110? I think that’s a fair compromise.",110.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, I appreciate your willingness to compromise. However, I was thinking more along the lines of $100, which is the highest I'm willing to go. If we can meet at this price, I'd be happy to make a deal with you.",100.0,Bob,4,
,,Alice,4,RejectOffer
"Thanks for your offer, Bob! I appreciate your flexibility. However, I can’t accept $100. How about we settle at $105? I think that's a fair price for both of us.",105.0,Alice,5,
,,Bob,5,BuyFromJhon
