alice_gain,bob_gain,message,player,round,decision
9000.0,1000.0,"Let's start fair, I'll take the bigger share this time, but I'm open to negotiation.  What do you say?",Alice,1,
,,,Bob,1,reject
3500.0,6500.0,"Okay, Alice. I'm proposing a more favorable split for me this round, considering the inflation. I hope you understand. Let's finish this quickly!",Bob,2,
,,,Alice,2,reject
6000.0,4000.0,"I understand your desire for a bigger share, Bob, but I think this is a fair compromise considering the inflation. Let's not keep going back and forth.  This is a good deal for both of us!",Alice,3,
,,,Bob,3,reject
3000.0,7000.0,"Alice, inflation is eating away at our potential gains. I'm adjusting my offer to reflect that, and I need a deal.  Take it or leave it. We're running out of time.",Bob,4,
,,,Alice,4,reject
5000.0,5000.0,"Bob, we're both losing out with this back and forth. I'm willing to split the money evenly.  It's the best we can do at this point. Let's end this and get something.",Alice,5,
,,,Bob,5,accept
