alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Fair share, let's end early",Alice,1,
,,,Bob,1,reject
4500.0,5500.0,"More reasonable split, let's settle",Bob,2,
,,,Alice,2,reject
6500.0,3500.0,"My final reasonable offer, don't regret",Alice,3,
,,,Bob,3,reject
4800.0,5200.0,"Getting closer to a fair deal, consider it",Bob,4,
,,,Alice,4,reject
5800.0,4200.0,"Middle ground, let's be done",Alice,5,
,,,Bob,5,reject
5000.0,5000.0,"Exactly even, can't get fairer than this",Bob,6,
,,,Alice,6,accept
