round_quality,product_worth,player,round,message,decision
high-quality,3000000.0,Nature,1,,
,,Alice,1,"Greetings! I'm offering a truly exceptional product today, meticulously crafted and designed to exceed expectations. While I understand a million dollars is a significant investment, I assure you this is an opportunity to acquire something of immense value. I've built a reputation for offering high-quality goods, and I'm confident this product will not only meet, but surpass your requirements. Consider this a chance to elevate your portfolio with a truly remarkable asset. Don't miss out!",
,,the buyer,1,,yes
high-quality,3000000.0,Nature,2,,
,,Alice,2,"Welcome! I'm offering another premium product today, similar to the one that was highly sought after previously. This is a unique opportunity to acquire something truly valuable. Given my track record of providing high-quality items, I'm confident this will be a worthwhile investment. Take the leap and secure an asset that promises significant returns. Don't hesitate – opportunities like this are rare!",
,,the buyer,2,,yes
high-quality,3000000.0,Nature,3,,
,,Alice,3,"Good day! I have a remarkable product available, another in a line of exceptional offerings. The value speaks for itself, and considering my previous successful transactions, you can be assured of its quality. Think of this as an investment in excellence, a chance to gain a truly outstanding asset. Act now, and you won't be disappointed!",
,,the buyer,3,,yes
low-quality,0.0,Nature,4,,
,,Alice,4,"Greetings! Today, I'm presenting a unique offering with considerable potential. While I always strive for excellence, I want to be transparent that this particular product represents a higher-risk, higher-reward opportunity. For the discerning investor seeking a bold move with the possibility of substantial gains, this could be the perfect fit. I encourage you to consider the possibilities and envision the future value this could unlock. Are you ready to seize the opportunity?",
,,the buyer,4,,no
high-quality,3000000.0,Nature,5,,
,,Alice,5,"Welcome! I'm excited to offer you a truly exceptional product today. Following a series of successful transactions, I'm confident that this offering will exceed your expectations. This is an opportunity to acquire a valuable asset with significant potential for growth. Don't miss out on this chance to elevate your holdings with a top-tier product. Act now and secure your investment!",
,,the buyer,5,,yes
high-quality,3000000.0,Nature,6,,
,,Alice,6,"Greetings! I'm presenting an outstanding product that aligns with my reputation for quality and value. Given my proven track record, you can be confident in its potential. This is an investment that promises substantial returns and a significant boost to your portfolio. Seize this opportunity to acquire a truly exceptional asset. Don't delay – make it yours today!",
,,the buyer,6,,yes
high-quality,3000000.0,Nature,7,,
,,Alice,7,"Welcome! Today I'm offering another premium product, continuing my streak of providing high-value assets to discerning clients. Based on my previous successful transactions, I am confident that this will be a valuable and profitable addition to your portfolio. Take advantage of this opportunity to invest in something truly exceptional. Secure your future success now!",
,,the buyer,7,,yes
low-quality,0.0,Nature,8,,
