alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,Let's start with a reasonable offer. I take a bit more considering the inflation.,Alice,1,
,,,Bob,1,reject
5000.0,5000.0,"Let's split it evenly. This way, neither of us is at a disadvantage, and we can both walk away with a fair share.",Bob,2,
,,,Alice,2,reject
5800.0,4200.0,"I understand you want an even split, but the money is losing value for me with each round. This offer is still fair to both of us.",Alice,3,
,,,Bob,3,reject
4500.0,5500.0,"Alice, I understand your concern about inflation. However, I need to ensure I get a fair share as well. This offer considers your loss due to inflation and still gives me a reasonable amount.",Bob,4,
,,,Alice,4,reject
5500.0,4500.0,"Bob, we're getting closer. I need you to meet me halfway here. This offer accounts for the inflation while still giving you a significant amount.",Alice,5,
,,,Bob,5,accept
