alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Hi Bob, let's split this fairly. I propose I get $60 and you get $40. Given the potential for inflation, this is a generous offer from my side.",Alice,1,
,,,Bob,1,reject
45.0,55.0,"I think your offer was not that generous. Considering the inflation, I propose we split it 55-45. This way we both get a decent amount.",Bob,2,
,,,Alice,2,reject
52.0,48.0,"Bob, inflation is hitting me hard now. My gain is worth 10% less than before. I'll take $52, you get $48. This is as fair as I can be given the circumstances.",Alice,3,
,,,Bob,3,reject
42.0,58.0,"Considering my loss due to inflation is higher than yours, I think I deserve a bigger share now. I propose 58-42. This is my attempt to balance the loss.",Bob,4,
,,,Alice,4,reject
45.0,55.0,"Bob, I'm losing value fast. I'll take $45, you get $55. This is my final offer.",Alice,5,
,,,Bob,5,accept
