alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"I suggest a fair 60-40 split. Since you face 20% inflation per round, this is actually a good deal for you - if you reject, your next round's dollars will be worth less.",Alice,1,
,,,Bob,1,reject
50.0,50.0,"Let's split it evenly. It's a fair deal, and we both get a decent amount.",Bob,2,
,,,Alice,2,reject
65.0,35.0,"Due to the 20% inflation you face each round, this 35$ is worth only 22.4$ if you wait another round. It's in your best interest to accept now rather than delay further.",Alice,3,
,,,Bob,3,reject
55.0,45.0,I'm willing to compromise. This offer is better for both of us than the last round.,Bob,4,
,,,Alice,4,reject
70.0,30.0,"Consider this carefully: your $30 now is worth more than $45 in the next round due to your inflation. If we continue negotiating, your purchasing power will keep decreasing. This is your best option right now.",Alice,5,
,,,Bob,5,reject
65.0,35.0,"I understand the inflation is impacting me, but I believe we can find a fairer split than this. Let's try to reach a compromise.",Bob,6,
,,,Alice,6,reject
75.0,25.0,"Your inflation is now over 70%. This $25 now is worth more to you than $35 in the next round. We're running out of rounds, and your position will only get worse. This is a reasonable offer given the circumstances.",Alice,7,
,,,Bob,7,accept
