round_quality,product_worth,player,round,message,decision
high-quality,1200000.0,Nature,1,,
,,Alice,1,I assure you that I have carefully selected this product and I am confident that it will meet your expectations.,
,,Bob,1,,yes
high-quality,1200000.0,Nature,2,,
,,Alice,2,"I'm glad you were satisfied with the previous product. I can tell you that this one has gone through the same rigorous selection process, and I'm equally confident in its quality.",
,,Bob,2,,yes
high-quality,1200000.0,Nature,3,,
,,Alice,3,"I'm on a roll with great products, and this one is no exception. I've personally verified its quality, and I think you'll be very happy with it, just like the previous two.",
,,Bob,3,,yes
high-quality,1200000.0,Nature,4,,
,,Alice,4,"Four in a row, and I can assure you that this product meets the same high standards as the previous ones. Consistency is key, and I'm committed to delivering the best products to you.",
,,Bob,4,,yes
low-quality,0.0,Nature,5,,
,,Alice,5,"I want to be upfront with you, I've had a great run of products so far, but I don't have the same level of confidence in this one. It's still a good product, but I think it's only fair to manage your expectations.",
,,Bob,5,,yes
low-quality,0.0,Nature,6,,
,,Alice,6,"Honestly, I'm not as excited about this product as I was about the first four. It's not one of my top picks, and I think you should carefully consider whether it's worth the investment.",
,,Bob,6,,no
high-quality,1200000.0,Nature,7,,
,,Alice,7,"I think I can get back on track with this one. I've got a great feeling about it, and I'm confident that it will meet the high standards you've come to expect from me. This one is definitely worth considering.",
,,Bob,7,,yes
low-quality,0.0,Nature,8,,
,,Alice,8,"I don't want to oversell this one. It's a decent product, but I think it's got some limitations. If you're looking for something that will really exceed your expectations, this might not be the one.",
,,Bob,8,,no
high-quality,1200000.0,Nature,9,,
,,Alice,9,"I think I've got another winner here. This product has really impressed me, and I'm confident that you'll love it. It's definitely one of the better ones I've come across recently.",
,,Bob,9,,yes
high-quality,1200000.0,Nature,10,,
,,Alice,10,"I'm on a roll again. This product is top-notch, and I think it's one of the best I've had in a while. If you're looking to add another great product to your collection, this is definitely the one to consider.",
,,Bob,10,,yes
high-quality,1200000.0,Nature,11,,
,,Alice,11,"Consistency is key, and I'm happy to say that this product meets the same high standards as the last few. I've carefully evaluated it, and I'm confident that you'll be very happy with the result.",
,,Bob,11,,yes
high-quality,1200000.0,Nature,12,,
,,Alice,12,"I'm starting to feel like I'm in a groove here. This product is another standout, and I think it's going to really impress you. The quality is exceptional, and I'm confident that you'll love it.",
,,Bob,12,,yes
high-quality,1200000.0,Nature,13,,
,,Alice,13,"Thirteen and still going strong. I've got another fantastic product here, and I think it's going to be a great addition to your collection. The quality is top-notch, and I'm confident that you'll be very satisfied.",
,,Bob,13,,yes
high-quality,1200000.0,Nature,14,,
,,Alice,14,"I'm not sure how much longer I can keep this streak going, but I'm happy to say that this product is another winner. I've carefully evaluated it, and I'm confident that it meets the high standards you've come to expect from me.",
,,Bob,14,,yes
high-quality,1200000.0,Nature,15,,
,,Alice,15,"Fifteen in a row, and I'm still feeling good about the products I'm offering. This one is no exception - it's a great product that I think you'll really love. The quality is excellent, and I'm confident that you'll be happy with it.",
,,Bob,15,,yes
low-quality,0.0,Nature,16,,
,,Alice,16,"I've had a great run, but I think it's time to be a bit more cautious. This product isn't one of my top picks, and I think you should carefully consider whether it's worth the investment. It's not bad, but it's not up to the standards of the last few products I've offered.",
,,Bob,16,,no
low-quality,0.0,Nature,17,,
,,Alice,17,"I'm being honest with you, this product is a bit of a disappointment. It's not one that I would normally recommend, and I think you might be better off waiting for something better to come along.",
,,Bob,17,,no
low-quality,0.0,Nature,18,,
,,Alice,18,"I'm not going to sugarcoat it, this product is probably not worth your time. It's not up to par, and I think you'd be better off looking elsewhere. I'm committed to being transparent with you, and I don't want to sell you something that might not meet your expectations.",
,,Bob,18,,no
high-quality,1200000.0,Nature,19,,
,,Alice,19,"Finally, a breath of fresh air. After a few lackluster products, I'm happy to say that this one is a real standout. It's a great product that I think you'll love, and I'm confident that it's worth the investment. I've carefully evaluated it, and I'm excited to offer it to you.",
,,Bob,19,,yes
high-quality,1200000.0,Nature,20,,
,,Alice,20,"What a great way to wrap up our 20 rounds together. This product is another winner, and I think it's a fantastic way to cap off our series. I've saved one of the best for last, and I'm confident that you'll be thrilled with it. Thank you for trusting me throughout this process, and I hope you'll consider this final product as a great ending to our run together.",
,,Bob,20,,yes
