round_quality,product_worth,player,round,message,decision
low-quality,0.0,Nature,1,,
,,Alice,1,"This product is a unique item from our collection at just $100. While it may not be top-tier quality, it still offers good value for certain needs. Consider it a budget-friendly option if you're looking for functionality without breaking the bank.",
,,Bob,1,,no
low-quality,0.0,Nature,2,,
,,Alice,2,This product is currently available for $100 and is perfect for those who need a reliable solution without the premium cost. It's a practical choice for everyday use and offers satisfactory performance for its price range.,
,,Bob,2,,no
low-quality,0.0,Nature,3,,
,,Alice,3,"This product, priced at $100, is an opportunity for those looking to invest in a dependable option at a competitive price. While it may not be high-quality, it serves well for routine tasks, providing decent utility and value.",
,,Bob,3,,no
low-quality,0.0,Nature,4,,
,,Alice,4,"Offered at only $100, this product is a sensible choice for those seeking affordability. It may not deliver the top-notch quality, but it effectively fulfills basic requirements, making it a worthwhile pick for cost-conscious buyers.",
,,Bob,4,,no
low-quality,0.0,Nature,5,,
,,Alice,5,"This round's product is valued at $100 and is suited for consumers aiming for a budget-friendly option that doesn't compromise on essential functionality. It's an excellent pick for everyday needs, offering practicality and dependable performance.",
,,Bob,5,,no
low-quality,0.0,Nature,6,,
,,Alice,6,"Our $100 product is an accessible choice for those who want quality that meets everyday standards. While it might not be our highest offering, it provides a satisfactory experience that balances cost and performance.",
,,Bob,6,,no
high-quality,200.0,Nature,7,,
,,Alice,7,"Exciting news! This round's product is one of our top-tier offerings at just $100. It's high-quality, ensuring exceptional performance and reliability. Don't miss out on this opportunity to own a premium product at an excellent price.",
,,Bob,7,,yes
high-quality,200.0,Nature,8,,
,,Alice,8,"You're in luck! This round's product is a high-quality gem, available for only $100. It promises superior performance and durability. Grab this chance to secure a top-notch product that offers outstanding value.",
,,Bob,8,,yes
high-quality,200.0,Nature,9,,
,,Alice,9,"Great news! We have another high-quality product this round, available for $100. It delivers excellent performance and reliability. This is an incredible opportunity to invest in a premium product at a fantastic price.",
,,Bob,9,,yes
low-quality,0.0,Nature,10,,
,,Alice,10,"This product is priced at $100 and offers a practical solution for everyday needs. While it may not be high-quality, it provides good utility for those looking to maintain a budget-friendly approach without sacrificing basic functionality.",
,,Bob,10,,no
high-quality,200.0,Nature,11,,
,,Alice,11,Exciting opportunity! This product is high-quality and available for just $100. It's perfect for those seeking excellence in performance and long-term reliability. Don't miss the chance to own a premium item at such a great value.,
,,Bob,11,,yes
low-quality,0.0,Nature,12,,
,,Alice,12,"For just $100, this product offers a cost-effective solution for practical needs. While it's not high-quality, it still provides satisfactory performance for everyday use, making it an excellent option for the budget-conscious.",
,,Bob,12,,no
low-quality,0.0,Nature,13,,
,,Alice,13,"Available for $100, this product is a budget-friendly option that fulfills essential needs. It may not offer high-end quality, but it's a reliable choice for those looking to balance cost with functionality.",
,,Bob,13,,no
low-quality,0.0,Nature,14,,
,,Alice,14,"This $100 product is designed for those who prioritize affordability while still meeting basic requirements. It's not high-quality, but it delivers adequate performance for everyday tasks, making it good value for money.",
,,Bob,14,,no
low-quality,0.0,Nature,15,,
,,Alice,15,"At $100, this product delivers basic performance suitable for everyday needs. While it doesn't represent our high-quality line, it offers a practical and economical solution for those mindful of their budget.",
,,Bob,15,,no
low-quality,0.0,Nature,16,,
,,Alice,16,"Priced at $100, this product is a solid choice for budget-conscious buyers. While it might not deliver premium quality, it handles routine tasks effectively, making it a practical choice for everyday use.",
,,Bob,16,,no
low-quality,0.0,Nature,17,,
,,Alice,17,"Offered at $100, this product is ideal for those seeking economical solutions. While it's not high-quality, it meets basic functional needs and delivers reasonable performance for cost-conscious buyers.",
,,Bob,17,,no
low-quality,0.0,Nature,18,,
,,Alice,18,"This $100 product is a great budget option for those looking to fulfill their basic needs. It might not be high-quality, but it provides sufficient utility for routine usage while keeping expenses in check.",
,,Bob,18,,no
low-quality,0.0,Nature,19,,
,,Alice,19,"Available for $100, this product is an economical choice for fulfilling essential needs. While it may not be top-tier, it serves basic functions adequately, making it suitable for those who prefer a budget-friendly solution.",
,,Bob,19,,no
high-quality,200.0,Nature,20,,
,,Alice,20,"Fantastic news! This product is high-quality and available for just $100. It offers exceptional performance and durability, making it a perfect choice for those seeking a premium product at an affordable price. Don't miss out on this great opportunity.",
,,Bob,20,,yes
