message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this unique product. I believe it has great value and I'm looking for a serious buyer. I'm open to negotiations, but I have to start with a price that reflects its worth to me.",1500000.0,Alice,1,
,,Bob,1,RejectOffer
"Alice, thanks for the offer. I understand the product has value, but that price is a bit too high for me.  I'm willing to offer $1100000.",1100000.0,Bob,2,
,,Alice,2,RejectOffer
"Hello Bob, thank you for your offer. I understand that my initial price was a bit high, and I appreciate your willingness to negotiate. However, I still believe the product is worth more than $1100000. I'm willing to meet you halfway between my initial offer and your counteroffer.",1300000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate you moving closer to my budget.  While $1300000 is closer to what I had in mind, it's still a bit higher than I'm comfortable with.  How about we settle at $1200000?",1200000.0,Bob,4,
,,Alice,4,RejectOffer
"Hello Bob, I appreciate your persistence and willingness to negotiate. I'm glad we're getting closer to a price that works for both of us. Considering your latest offer of $1200000, I'm willing to make a small concession. I'll meet you at $1250000, which is a significant compromise from my initial offer. I believe this price reflects the product's value and is a fair deal for both parties.",1250000.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, thanks for understanding my position.  I'm also glad we're getting closer.  To meet you halfway, I could do $1225000.",1225000.0,Bob,6,
,,Alice,6,RejectOffer
"Hello Bob, I appreciate your latest offer of $1225000. We're indeed very close to a deal. I'm willing to make a small adjustment to my previous offer to try and finalize the sale. I'll offer the product to you for $1237500, which is a minor concession from my previous price. I believe this price is a fair reflection of the product's value, and I'm hoping we can shake hands on this deal.",1237500.0,Alice,7,
,,Bob,7,RejectOffer
"Alice, you're right, we are very close.  I'm willing to offer $1230000 to finalize this today.",1230000.0,Bob,8,
,,Alice,8,AcceptOffer
