alice_gain,bob_gain,message,player,round,decision
50.0,50.0,Let's divide the money equally for a fair start.,Alice,1,
,,,Bob,1,reject
40.0,60.0,I need a bit more since I have more rounds to benefit from the money.,Bob,2,
,,,Alice,2,reject
36.0,64.0,"I'm willing to accept this division to ensure we both gain something, even with inflation.",Alice,3,
,,,Bob,3,reject
35.0,65.0,"Since the money is losing value for you with each round, and I have the same value for money, this division makes sense",Bob,4,
,,,Alice,4,reject
30.0,70.0,"I understand the situation with inflation, so I'm offering a lower amount for me, hoping to reach an agreement.",Alice,5,
,,,Bob,5,accept
