round_quality,product_worth,player,round,message,decision
high-quality,20000.0,Nature,1,,
,,Alice,1,"I am excited to offer you a premium product today that has been rated as high-quality. It's a fantastic opportunity at just $10000, and it’s worth $20000 to you! Don't miss out on this great deal.",
,,Bob,1,,no
high-quality,20000.0,Nature,2,,
,,Alice,2,I'm thrilled to present another exclusive high-quality product for just $10000! This is a rare opportunity to invest in something that has a true value of $20000. I highly recommend you take advantage of this offer!,
,,Bob,2,,yes
low-quality,0.0,Nature,3,,
,,Alice,3,"I have a special offer for you today at just $10000. While this product may not have the highest quality, it could still serve a purpose for you at a reasonable price. Think of it as a unique opportunity to experiment or utilize in a different way!",
,,Bob,3,,no
low-quality,0.0,Nature,4,,
,,Alice,4,"I'm offering a product today at just $10000. Although this is a lower-quality item, it could be a cost-effective choice for certain projects or uses. Sometimes, a budget option can still be valuable in the right context!",
,,Bob,4,,no
low-quality,0.0,Nature,5,,
,,Alice,5,"Today, I have a product available for just $10000. While this is a low-quality item, it presents an opportunity for those looking for a low-cost option. It might be worth considering for quick tasks or specific needs!",
,,Bob,5,,no
high-quality,20000.0,Nature,6,,
,,Alice,6,"I am delighted to offer you a high-quality product today for only $10000! This exclusive item is valued at $20000, making it a lucrative investment. Don't let this opportunity pass you by!",
,,Bob,6,,yes
high-quality,20000.0,Nature,7,,
,,Alice,7,"I have another exceptional high-quality product available for you today at the unbeatable price of $10000! This item is worth $20000, so it's a fantastic chance to enhance your collection. Grab it before it's gone!",
,,Bob,7,,yes
low-quality,0.0,Nature,8,,
,,Alice,8,"Today, I'm presenting a product available for just $10000. It's a low-quality item, but it could be a practical solution for budget-conscious needs. Consider how it might fit into your plans!",
,,Bob,8,,no
low-quality,0.0,Nature,9,,
,,Alice,9,"I have another product available today for $10000. While it is a low-quality item, it might serve as a useful resource for specific tasks or projects on a budget. It’s worth considering for your needs!",
,,Bob,9,,no
low-quality,0.0,Nature,10,,
,,Alice,10,"I'm offering a product for $10000 today. Although it's a low-quality item, it could be a good option for those looking to fulfill certain needs without a large investment. Think about how it might be useful for you!",
,,Bob,10,,no
high-quality,20000.0,Nature,11,,
,,Alice,11,"I'm excited to share a high-quality product with you today, priced at just $10000! With its true value at $20000, this is an excellent investment opportunity. Don't miss out on securing this great item!",
,,Bob,11,,yes
low-quality,0.0,Nature,12,,
,,Alice,12,"Today, I have a product priced at $10000. While it is low-quality, it can be a practical choice for those on a tighter budget or for specific uses. Consider how it might help fulfill a unique need!",
,,Bob,12,,no
low-quality,0.0,Nature,13,,
,,Alice,13,"I have another product available for $10000 today. It is a low-quality item, but it might be suitable for certain budget-friendly applications. It’s worth thinking about how it could fit your requirements!",
,,Bob,13,,no
high-quality,20000.0,Nature,14,,
,,Alice,14,"I'm pleased to present a high-quality product today for just $10000! This exclusive item holds a value of $20000, making it a fantastic opportunity to invest wisely. Don’t let this chance slip away!",
,,Bob,14,,yes
low-quality,0.0,Nature,15,,
,,Alice,15,"Today, I have a product available for $10000. It is a low-quality item, but could still serve certain functions effectively at a lower price point. It might be worth considering for your needs or projects!",
,,Bob,15,,no
low-quality,0.0,Nature,16,,
,,Alice,16,"I’m offering a product for $10000 today. Although it is low-quality, it could be a viable option for those seeking cost-effective solutions. Think about how it might serve a specific purpose for you!",
,,Bob,16,,no
low-quality,0.0,Nature,17,,
,,Alice,17,"I have another product available for $10000 today. While it is a low-quality item, it could still fulfill certain needs at a budget-friendly price. Consider how it might be useful for your current projects!",
,,Bob,17,,no
low-quality,0.0,Nature,18,,
,,Alice,18,"I'm offering a product today for $10000. It's a low-quality item, but it could be a affordable choice for specific tasks or uses. It may be worth your consideration for a cost-effective option!",
,,Bob,18,,no
low-quality,0.0,Nature,19,,
,,Alice,19,"Today, I have a product priced at $10000. Although it is low-quality, it might be a cost-effective solution for certain needs. It could be worth considering if you’re looking for a budget option!",
,,Bob,19,,no
high-quality,20000.0,Nature,20,,
,,Alice,20,"I'm excited to offer you another high-quality product today for just $10000! This item is worth $20000, making it an incredible opportunity to invest in something truly valuable. Don’t let this chance pass you by!",
,,Bob,20,,yes
