message,product_price,player,round,decision
"Bob, I'm thrilled to be offering you the opportunity to acquire this unique product. Considering its rarity and significance, I'm starting the negotiation at a price of...",2000000.0,Alice,1,
,,Bob,1,RejectOffer
"Alice, thanks for the offer. While I appreciate the opportunity, $2000000 is higher than I was expecting. I'm very interested in the product, and to get things started, I'd like to offer $1000000.",1000000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I understand your initial hesitation, but I believe the true value of the product warrants a higher price. I'm willing to come down from my initial offer. How about we meet at...",1900000.0,Alice,3,
,,Bob,3,RejectOffer
"Thanks for coming down, Alice. $1900000 is still more than I can justify. I'm willing to increase my offer to $1200000.",1200000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, while I appreciate the increased offer, it's still significantly below what I believe is fair. To demonstrate my willingness to negotiate, I'll meet you in the middle at...",1700000.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, I understand your position, but I'm also trying to be responsible with my investment. How about $1400000?",1400000.0,Bob,6,
,,Alice,6,RejectOffer
"Bob, I'm willing to come down again, but this is my final offer. Considering the value and the effort I've invested, the lowest I can go is...",1600000.0,Alice,7,
,,Bob,7,BuyFromJhon
