alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,Let's start with a reasonable offer. I take a bit more considering the inflation risk.,Alice,1,
,,,Bob,1,reject
5000.0,5000.0,"Let's split it equally. This way, we both get a fair share and avoid the risk of inflation.",Bob,2,
,,,Alice,2,reject
5500.0,4500.0,How about we meet in the middle?  This accounts for some inflation risk.,Alice,3,
,,,Bob,3,reject
4600.0,5400.0,"I'm willing to take a bit less to account for the inflation risk, but let's get closer to an equal split. It's better than risking more rounds of inflation.",Bob,4,
,,,Alice,4,reject
5250.0,4750.0,This seems like a fair compromise considering the inflation. Let's settle this before it gets worse.,Alice,5,
,,,Bob,5,accept
