alice_gain,bob_gain,message,player,round,decision
60.0,40.0,Let's split it fairly! I'm offering a slightly larger share for taking the initiative. Hope you agree!,Alice,1,
,,,Bob,1,reject
40.0,60.0,"Let's be fair. I'm offering you a slightly smaller share this time, but we can move forward with this deal.",Bob,2,
,,,Alice,2,reject
55.0,45.0,"Okay, let's try again. I've adjusted slightly to be more appealing. Hopefully, we can finalize this and both get something!",Alice,3,
,,,Bob,3,reject
45.0,55.0,"I'm willing to compromise. Let's split this fairly - 55 for me, 45 for you.  We're running out of time, and this is a good deal for both of us.",Bob,4,
,,,Alice,4,reject
52.0,48.0,"Okay, final offer. Let's get this done. Consider this my best and final offer. I need to get something out of this!",Alice,5,
,,,Bob,5,reject
48.0,52.0,We're getting close to the deadline. I'm offering you a slightly higher share.  Let's make this happen.,Bob,6,
,,,Alice,6,reject
50.0,50.0,"Last chance. Let's split it 50/50. Both of us will get a fair deal. If this fails, both of us will lose.",Alice,7,
,,,Bob,7,accept
