message,product_price,player,round,decision
Hi Bob! I have a product that I think you'll love. I'm offering it to you for $140. What do you think?,140.0,Alice,1,
,,Bob,1,RejectOffer
"Thanks for the offer, Alice, but I was hoping to spend less. How about $110?",110.0,Bob,2,
,,Alice,2,RejectOffer
"I appreciate your offer, Bob, but I can't go that low. How about I sell you the product for $130?",130.0,Alice,3,
,,Bob,3,RejectOffer
"I understand, Alice. But I think $120 is a fair price for the product. What do you think?",120.0,Bob,4,
,,Alice,4,RejectOffer
"Thanks for your offer, Bob! I appreciate it. However, I can let it go for $125. What do you think?",125.0,Alice,5,
,,Bob,5,RejectOffer
"I really want to buy the product, but I can only offer $115. Can we settle at this price?",115.0,Bob,6,
,,Alice,6,RejectOffer
"I appreciate your persistence, Bob! How about we meet in the middle at $120? I think that’s a fair compromise.",120.0,Alice,7,
,,Bob,7,AcceptOffer
