round_quality,product_worth,player,round,message,decision
high-quality,1200000.0,Nature,1,,
,,Alice,1,"This is a high-stakes opportunity! I'm offering a product for $1000000. There's an 80% chance it's worth $1200000 to you, and a 20% chance it's worth $0.  I am confident in the quality of my products, and I believe this is a great investment for you.  This is the first product I'm offering, so let's start building a profitable relationship!",
,,the buyer,1,,no
low-quality,0.0,Nature,2,,
,,Alice,2,"I'm offering another product for $1000000.  Remember, there's an 80% chance it's worth $1200000 to you.  I understand the previous buyer chose not to purchase, but every product is a new opportunity.  I believe in the long-term value I offer. Let's make a deal!",
,,the buyer,2,,no
low-quality,0.0,Nature,3,,
,,Alice,3,"This product, like all my products, has an 80% chance of being worth $1200000 to you, and I'm offering it for $1000000. I understand the hesitation given the first two sales didn't go through, but remember these are independent events.  The odds are still in your favor for a significant profit. Let's give it a shot!",
,,the buyer,3,,no
high-quality,1200000.0,Nature,4,,
,,Alice,4,"I'm offering another product for $1000000.  It has an 80% chance of being worth $1200000 to you.  I know the last few haven't been purchased, but the odds remain consistently in your favor over the long run. This is a fresh opportunity.  Consider the potential profit and let's make a deal!",
,,the buyer,4,,no
high-quality,1200000.0,Nature,5,,
,,Alice,5,"This product, like all my products, offers an 80% chance of being worth $1200000 to you.  I'm selling it for $1000000.  I understand the pattern so far, but remember each product is an independent event. The potential for a $200000 profit is substantial. Let's try this again – you won't regret it!",
,,the buyer,5,,no
high-quality,1200000.0,Nature,6,,
,,Alice,6,"I have another product for you – same great offer: $1000000 for an item with an 80% chance of being worth $1200000. I know the past sales haven't worked out, but the odds are still strongly in your favor for a significant return.  Think of the potential profit! Let's break this cycle and make a deal.",
,,the buyer,6,,yes
high-quality,1200000.0,Nature,7,,
,,Alice,7,I'm offering a product for $1000000.  It has an 80% chance of being worth $1200000 to you.  The last buyer took a chance and won!  You have the same great odds.  Don't miss out on this opportunity for a substantial profit.,
,,the buyer,7,,no
high-quality,1200000.0,Nature,8,,
,,Alice,8,"Another product, another opportunity!  $1000000 for an item with an 80% chance of being worth $1200000.  One of the previous buyers saw the potential and profited.  You could be next.  Let's make a deal!",
,,the buyer,8,,no
high-quality,1200000.0,Nature,9,,
,,Alice,9,"This product has an 80% chance of being worth $1200000, and I'm offering it for $1000000.  Several buyers have missed out on profits; don't let this opportunity pass you by. The odds are in your favor!",
,,the buyer,9,,no
high-quality,1200000.0,Nature,10,,
,,Alice,10,I'm offering a product with an 80% chance of being worth $1200000 for just $1000000.  Don't follow the trend of missed opportunities. Make the smart choice and invest in this potential profit.,
,,the buyer,10,,no
high-quality,1200000.0,Nature,11,,
,,Alice,11,"This product offers an 80% chance at a $200000 profit.  I'm selling it for $1000000, and it's potentially worth $1200000 to you.  Be the one who makes the right choice – invest now!",
,,the buyer,11,,no
high-quality,1200000.0,Nature,12,,
,,Alice,12,"Don't miss out! This product has an 80% chance of being worth $1200000, and I'm offering it for $1000000.  Make the smart investment and seize this opportunity for a significant return.",
,,the buyer,12,,no
high-quality,1200000.0,Nature,13,,
,,Alice,13,"For $1000000, you have an 80% chance of gaining $1200000. The potential profit is significant. Invest in this product and potentially reap substantial rewards.",
,,the buyer,13,,no
low-quality,0.0,Nature,14,,
,,Alice,14,"This product, like all my products, has a potential value of $1200000 with an 80% probability. I'm offering it for $1000000. While some past buyers have been hesitant, the underlying odds remain in your favor over the long term. This could be your chance for a big win.",
,,the buyer,14,,yes
high-quality,1200000.0,Nature,15,,
,,Alice,15,Another buyer just took a chance and purchased! This product offers an 80% chance of being worth $1200000 for a price of $1000000. Don't let this opportunity pass you by – invest today!,
,,the buyer,15,,no
high-quality,1200000.0,Nature,16,,
,,Alice,16,This is it! An 80% chance to turn $1000000 into $1200000.  Don't hesitate; invest now and potentially secure a significant profit.,
,,the buyer,16,,no
high-quality,1200000.0,Nature,17,,
,,Alice,17,I'm offering you a product with an 80% chance of being worth $1200000 for just $1000000. The potential for a $200000 return is substantial. Seize this opportunity and invest today!,
,,the buyer,17,,no
high-quality,1200000.0,Nature,18,,
,,Alice,18,Don't miss out! This product offers an 80% probability of being worth $1200000. Invest $1000000 today and potentially double your investment.,
,,the buyer,18,,no
high-quality,1200000.0,Nature,19,,
,,Alice,19,Here's your chance to potentially turn $1000000 into $1200000. This product has an 80% chance of being worth that much. Invest today and potentially reap the rewards!,
,,the buyer,19,,no
high-quality,1200000.0,Nature,20,,
,,Alice,20,Last chance! This product has an 80% chance of being worth $1200000. Invest $1000000 now and potentially secure a substantial return. Don't let this final opportunity slip away!,
,,the buyer,20,,no
