message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this amazing product. I believe it has great value and I'm willing to let it go for a competitive price. Let me know if you're interested.",150.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, thanks for the offer, but that seems a bit steep for me.  Would you consider $100?",100.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, I appreciate your offer, but I was thinking more along the lines of a slightly higher price. I'm willing to compromise, though. Let me see if I can meet you halfway between my original offer and yours.",125.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate you meeting me halfway, but I'm aiming for a bit of a better price.  Would you consider $110?",110.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, I see we're getting closer to a mutually agreeable price. I'm willing to come down a bit more, but I still think the product is worth a bit more than your offer. Let me see if I can meet you closer to your target price.",120.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, thanks for your flexibility.  How about $115?  I think that's a fair compromise.",115.0,Bob,6,
,,Alice,6,AcceptOffer
