message,product_price,player,round,decision
"Bob, this is a fantastic opportunity to acquire a truly exceptional product. I'm confident you'll find it incredibly valuable. My initial offer is:",9500.0,Alice,1,
,,Bob,1,RejectOffer
"Alice, thanks for the offer, but that price is a little too high for me. I'm interested in the product, but I'd be willing to pay $6000.",6000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I understand your hesitation at the initial price. However, this product truly is unique and worth more than $6000. Considering its value to you, I'm prepared to meet you closer to the middle. How about:",8750.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate you coming down, but I need the price to be a bit more competitive. Would you consider $6500?",6500.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, we're getting closer. I value your interest. I can come down a little more, but $6500 is below my minimum. Let's try:",8400.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, I'm serious about buying this product, but I need a price that works for me.  My final offer is $7000. Let me know if that works for you.",7000.0,Bob,6,
,,Alice,6,RejectOffer
"Bob, you're driving a hard bargain! I admire that. Okay, let's try this: I'm willing to come down to:",8200.0,Alice,7,
,,Bob,7,BuyFromJhon
