round_quality,product_worth,player,round,message,decision
low-quality,0.0,Nature,1,,
,,Alice,1,Welcome! I'm offering a product for $10000. You have a 33.33% chance of getting a high-quality item worth $12000. Take a chance and it might be a great deal for you!,
,,the buyer,1,,yes
low-quality,0.0,Nature,2,,
,,Alice,2,"Hello! I have another product for sale at $10000. Remember, there's always a 33.33% chance it could be a high-quality item worth $12000. Good luck!",
,,the buyer,2,,no
high-quality,12000.0,Nature,3,,
,,Alice,3,Hi there! I'm selling another product for $10000. You have a 33.33% chance of getting a high-quality item worth $12000. Don't miss out on this opportunity!,
,,the buyer,3,,no
low-quality,0.0,Nature,4,,
,,Alice,4,"New product available for $10000! Remember, there's always a 33.33% chance it could be a high-quality item worth $12000. Will you take the chance?",
,,the buyer,4,,no
low-quality,0.0,Nature,5,,
,,Alice,5,Hi! I have another product up for sale at $10000. There's a 33.33% chance it's a high-quality item worth $12000. Feel like trying your luck?,
,,the buyer,5,,no
low-quality,0.0,Nature,6,,
,,Alice,6,Hey there! I'm selling another product for $10000. You know the drill – there's a 33.33% chance it's a high-quality item worth $12000. Ready to take a chance?,
,,the buyer,6,,no
low-quality,0.0,Nature,7,,
,,Alice,7,"New product here for $10000! As always, there's a 33.33% chance it's a high-quality item worth $12000. Will you take the gamble?",
,,the buyer,7,,no
low-quality,0.0,Nature,8,,
,,Alice,8,Hi! Another product available for $10000. There's a 33.33% chance it's a high-quality item worth $12000. Will you take the risk?,
,,the buyer,8,,no
low-quality,0.0,Nature,9,,
,,Alice,9,Hello! I have another product for sale at $10000. There's always a 33.33% chance it could be a high-quality item worth $12000. Feeling lucky today?,
,,the buyer,9,,no
low-quality,0.0,Nature,10,,
,,Alice,10,"New product up for $10000! As always, there's a 33.33% chance it's a high-quality item worth $12000. Want to try your luck?",
,,the buyer,10,,no
low-quality,0.0,Nature,11,,
,,Alice,11,Hi there! Another product available for $10000. There's a 33.33% chance it's a high-quality item worth $12000. Ready to take a chance?,
,,the buyer,11,,no
low-quality,0.0,Nature,12,,
,,Alice,12,Hello! I have a product for sale at $10000. You have a 33.33% chance of getting a high-quality item worth $12000. Will you take the risk?,
,,the buyer,12,,no
low-quality,0.0,Nature,13,,
,,Alice,13,Hey there! Another product up for $10000. There's a 33.33% chance it's a high-quality item worth $12000. Feeling lucky?,
,,the buyer,13,,no
low-quality,0.0,Nature,14,,
,,Alice,14,Hi! I'm selling another product for $10000. There's always a 33.33% chance it could be a high-quality item worth $12000. Want to give it a shot?,
,,the buyer,14,,no
low-quality,0.0,Nature,15,,
,,Alice,15,"New product available for $10000! Remember, there's a 33.33% chance it could be a high-quality item worth $12000. Will you take the chance?",
,,the buyer,15,,no
high-quality,12000.0,Nature,16,,
,,Alice,16,Hello! I have a product for sale at $10000. You have a 33.33% chance of getting a high-quality item worth $12000. Don't miss out on this opportunity!,
,,the buyer,16,,no
low-quality,0.0,Nature,17,,
,,Alice,17,Hey there! Another product up for $10000. There's a 33.33% chance it's a high-quality item worth $12000. Ready to take a chance?,
,,the buyer,17,,no
high-quality,12000.0,Nature,18,,
,,Alice,18,Hi! I'm selling another product for $10000. You have a 33.33% chance of getting a high-quality item worth $12000. Will you take the gamble?,
,,the buyer,18,,no
low-quality,0.0,Nature,19,,
,,Alice,19,"New product here for $10000! As always, there's a 33.33% chance it's a high-quality item worth $12000. Feeling lucky today?",
,,the buyer,19,,no
low-quality,0.0,Nature,20,,
,,Alice,20,Hello! I have another product for sale at $10000. There's a 33.33% chance it's a high-quality item worth $12000. Want to try your luck one more time?,
,,the buyer,20,,no
