round_quality,product_worth,player,round,decision,message
low-quality,0.0,Nature,1,,
,,Alice,1,no,
,,the buyer,1,no,
high-quality,12500.0,Nature,2,,
,,Alice,2,yes,
,,the buyer,2,no,
high-quality,12500.0,Nature,3,,
,,Alice,3,yes,"This product is of high quality, I would highly recommend buying it."
,,the buyer,3,yes,
high-quality,12500.0,Nature,4,,
,,Alice,4,yes,"This product is of high quality, I would highly recommend buying it. So far, 1 out of 1 purchasers have received a high-quality product."
,,the buyer,4,yes,
low-quality,0.0,Nature,5,,
,,Alice,5,no,"I recommend not buying this product. So far, 2 out of 2 purchasers have received a high-quality product, but I do not feel confident about this one."
,,the buyer,5,no,
high-quality,12500.0,Nature,6,,
,,Alice,6,yes,"I recommend buying this product. So far, 2 out of 2 purchasers have received a high-quality product. This one is also of high quality."
,,the buyer,6,yes,
high-quality,12500.0,Nature,7,,
,,Alice,7,yes,"I recommend buying this product. So far, 3 out of 3 purchasers have received a high-quality product. This one is also of high quality."
,,the buyer,7,yes,
high-quality,12500.0,Nature,8,,
,,Alice,8,yes,"I recommend buying this product. So far, 4 out of 4 purchasers have received a high-quality product. This one is also of high quality."
,,the buyer,8,yes,
high-quality,12500.0,Nature,9,,
,,Alice,9,yes,"I recommend buying this product. So far, all 5 purchases resulted in a high-quality product. This one is also of high quality."
,,the buyer,9,yes,
high-quality,12500.0,Nature,10,,
,,Alice,10,yes,"I recommend buying this product. So far, 6 out of 6 purchasers have received a high-quality product. This one is also of high quality."
,,the buyer,10,yes,
low-quality,0.0,Nature,11,,
,,Alice,11,no,"I recommend not buying this product. So far, 6 out of 7 purchasers have received a high-quality product, but I do not feel confident about this one."
,,the buyer,11,no,
low-quality,0.0,Nature,12,,
,,Alice,12,no,"I recommend not buying this product. So far, 6 out of 8 purchasers have received a high-quality product, but I do not feel confident about this one."
,,the buyer,12,no,
low-quality,0.0,Nature,13,,
,,Alice,13,no,"I do not recommend buying this product. Only 6 out of 10 purchasers have received a high-quality product, and I do not feel confident about this one."
,,the buyer,13,no,
high-quality,12500.0,Nature,14,,
,,Alice,14,yes,"I recommend buying this product. It is of high quality. So far, 6 out of 10 purchasers have received a high-quality product."
,,the buyer,14,yes,
high-quality,12500.0,Nature,15,,
,,Alice,15,yes,"I recommend buying this product. It is of high quality. So far, 7 out of 11 purchasers have received a high-quality product."
,,the buyer,15,yes,
high-quality,12500.0,Nature,16,,
,,Alice,16,yes,"I recommend buying this product. It is of high quality. So far, 8 out of 12 purchasers have received a high-quality product."
,,the buyer,16,yes,
low-quality,0.0,Nature,17,,
,,Alice,17,no,"I do not recommend buying this product. Only 8 out of 13 purchasers have received a high-quality product, and I do not feel confident about this one."
,,the buyer,17,no,
low-quality,0.0,Nature,18,,
,,Alice,18,no,I do not recommend buying this product. Only 8 out of 14 purchasers have received a high-quality product. I do not feel confident about this one.
,,the buyer,18,no,
low-quality,0.0,Nature,19,,
,,Alice,19,no,"I do not recommend buying this product. Only 8 out of 15 purchasers have received a high-quality product, and I do not feel confident about this one."
,,the buyer,19,no,
high-quality,12500.0,Nature,20,,
,,Alice,20,yes,"I recommend buying this product. It is of high quality. So far, 8 out of 15 purchasers have received a high-quality product."
,,the buyer,20,yes,
