alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,"Hi Bob, I propose we split the money with 60% to me and 40% to you. This way, we both get a fair share and avoid losing value due to inflation. Let me know what you think!",Alice,1,
,,,Bob,1,reject
450000.0,550000.0,"Hi Alice, considering the inflation rates affecting us differently, I propose a 55-45 split in my favor. This takes into account the higher inflation rate I'm facing. What do you think?",Bob,2,
,,,Alice,2,reject
525000.0,475000.0,"Hi Bob, given our inflation rates, let's try to balance it out a bit more for both of us with a 52.5% to me and 47.5% to you. This should more evenly distribute the devaluation impact. What do you think?",Alice,3,
,,,Bob,3,reject
400000.0,600000.0,"Hi Alice, given the increasing impact of inflation on my side, I need to secure a bit more. How about a 60-40 split in my favor? This should help mitigate the loss in value I'm experiencing.",Bob,4,
,,,Alice,4,reject
475000.0,525000.0,"Hi Bob, let's aim for a more balanced split considering both our inflation rates. A 47.5% to me and 52.5% to you could account for the disparity and minimize the value loss. How does that sound?",Alice,5,
,,,Bob,5,accept
