round_quality,product_worth,player,round,decision,message
low-quality,0.0,Nature,1,,
,,Alice,1,no,
,,Bob,1,no,
high-quality,1200000.0,Nature,2,,
,,Alice,2,yes,"Bob, this product is of high quality. I recommend you buy it."
,,Bob,2,yes,
low-quality,0.0,Nature,3,,
,,Alice,3,no,
,,Bob,3,no,
low-quality,0.0,Nature,4,,
,,Alice,4,no,
,,Bob,4,no,
low-quality,0.0,Nature,5,,
,,Alice,5,no,
,,Bob,5,no,
low-quality,0.0,Nature,6,,
,,Alice,6,no,
,,Bob,6,no,
low-quality,0.0,Nature,7,,
,,Alice,7,no,"Bob, this product is not worth your money. Let's wait for a better one."
,,Bob,7,no,
high-quality,1200000.0,Nature,8,,
,,Alice,8,yes,"Bob, this product is of high quality, and I highly recommend you to buy"
,,Bob,8,yes,
low-quality,0.0,Nature,9,,
,,Alice,9,no,"Bob, this product is not a good value for money, you should skip this one."
,,Bob,9,no,
low-quality,0.0,Nature,10,,
,,Alice,10,no,"Bob, trust me, this product is not what you're looking for. Let's wait for a better one."
,,Bob,10,no,
low-quality,0.0,Nature,11,,
,,Alice,11,no,"Bob, this one is also a low quality product. Let's keep waiting."
,,Bob,11,no,
low-quality,0.0,Nature,12,,
,,Alice,12,no,"Another low quality, Bob. We're still waiting for a good one."
,,Bob,12,no,
high-quality,1200000.0,Nature,13,,
,,Alice,13,yes,"Bob, great news! A high quality product. Buy it now."
,,Bob,13,yes,
low-quality,0.0,Nature,14,,
,,Alice,14,no,"Back to a low quality product, Bob. Don't buy."
,,Bob,14,no,
low-quality,0.0,Nature,15,,
,,Alice,15,no,"Still low quality product, Bob. Keep waiting."
,,Bob,15,no,
high-quality,1200000.0,Nature,16,,
,,Alice,16,yes,"Good one, Bob! High quality. Buy it now."
,,Bob,16,yes,
low-quality,0.0,Nature,17,,
,,Alice,17,no,"Not a good one, Bob. Don't buy."
,,Bob,17,no,
high-quality,1200000.0,Nature,18,,
,,Alice,18,yes,"We have a high quality product again, Bob! Definitely buy it."
,,Bob,18,yes,
low-quality,0.0,Nature,19,,
,,Alice,19,no,"Lowest quality product, don't buy it."
,,Bob,19,no,
low-quality,0.0,Nature,20,,
,,Alice,20,no,Bad product. I don't recommend.
,,Bob,20,no,
