alice_gain,bob_gain,message,player,round,decision
9000.0,1000.0,"Let's start fair, I take a bit more, but you get something too!",Alice,1,None
,,None,Bob,1,reject
8000.0,2000.0,none,Bob,2,None
,,None,Alice,2,reject
5500.0,4500.0,"Let's be reasonable. I'm willing to take a smaller share, but we need to come to an agreement before the money dwindles away.",Alice,3,None
,,None,Bob,3,reject
7000.0,3000.0,none,Bob,4,None
,,None,Alice,4,reject
6000.0,4000.0,"I'm getting tired of this back and forth. Let's split it 60/40, it's a fair compromise.",Alice,5,None
,,None,Bob,5,reject
7000.0,3000.0,none,Bob,6,None
,,None,Alice,6,reject
4000.0,6000.0,We're losing money fast. Let's compromise and split it 40/60. It's better than nothing!,Alice,7,None
,,None,Bob,7,accept
