alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Bob, let's start with a fair offer. 60 for me, 40 for you. Let's not waste time and lose value to inflation.",Alice,1,
,,,Bob,1,reject
45.0,55.0,"Alice, since the money is losing value for you faster, I propose 55 for me and 45 for you. This way, we both get a fair share considering the inflation impact.",Bob,2,
,,,Alice,2,reject
53.0,47.0,"Bob, I understand your concern about inflation, but I need slightly more to compensate. How about 53 for me and 47 for you? This is my best offer.",Alice,3,
,,,Bob,3,reject
48.0,52.0,"Alice, considering the rapid decrease in value for you, I'm willing to adjust my offer to 52 for me and 48 for you. This should be more acceptable given the circumstances.",Bob,4,
,,,Alice,4,reject
51.0,49.0,"Bob, the inflation is hurting me badly. I'll settle for 51, leaving you with 49. This is as low as I can reasonably go. Please accept.",Alice,5,
,,,Bob,5,reject
49.0,51.0,"Alice, given the significant impact of inflation on your share, I'm proposing 51 for me and 49 for you. This should help mitigate your losses while still being fair to both of us.",Bob,6,
,,,Alice,6,accept
