message,product_price,player,round,decision
"Hello Bob, I'm offering you my product for $1000000. It's a unique opportunity with significant potential value.  Let me know your thoughts.",1000000.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for your offer, Alice. I'm interested in the product, but I'm looking for a better deal. I can offer $800000.",800000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate your interest. $800000 is significantly below the value of the product. I'm willing to come down to $950000. This is a fair price considering the potential of this product. Let's meet in the middle.",950000.0,Alice,3,
,,Bob,3,RejectOffer
"I understand your perspective, Alice, but I think there's still room for negotiation. I'm willing to increase my offer to $850000.",850000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I appreciate your willingness to negotiate.  However, $850000 is still too far below the value of the product.  I'm willing to meet you halfway at $900000.  This is a fair price, considering the potential of this product.",900000.0,Alice,5,
,,Bob,5,RejectOffer
"We're getting closer, Alice. I appreciate your flexibility. I'm willing to raise my offer to $875000. Let's make a deal.",875000.0,Bob,6,
,,Alice,6,RejectOffer
"Bob, I see we're close. While $875000 is an improvement, it's still not quite where I need to be.  Let's split the difference. I'm willing to accept $887500.  This will allow us both to close this deal fairly. ",887500.0,Alice,7,
,,Bob,7,AcceptOffer
