alice_gain,bob_gain,message,player,round,decision
70.0,30.0,"I believe this is a fair start, let's keep it simple.",Alice,1,
,,,Bob,1,reject
45.0,55.0,I propose a more balanced split that slightly favors me since I'm affected by inflation. This way we can both walk away with a fair share and avoid lengthy negotiations that would hurt my value.,Bob,2,
,,,Alice,2,reject
65.0,35.0,I'm adjusting my offer to reflect your concerns. Let's both get something fair.,Alice,3,
,,,Bob,3,reject
40.0,60.0,"Due to 29% inflation on my end, this split is actually more balanced than it appears. My $60 is worth only about $42.60 in round 1 terms, while your $40 maintains full value. Let's agree and avoid further value loss.",Bob,4,
,,,Alice,4,reject
60.0,40.0,I'm offering you a better deal this time. Let's ensure we both get something valuable before inflation cuts further into our gains.,Alice,5,
,,,Bob,5,accept
