alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,"Let's split it evenly, Bob. It's fair and we both get a good share.",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"I think I deserve a bit more, 60-40 is still a fair deal.",Bob,2,
,,,Alice,2,reject
5500.0,4500.0,"Bob, since you wanted a bit more last time, I'm offering 55-45 now. It's a compromise from my initial fair split, considering your previous proposal.",Alice,3,
,,,Bob,3,reject
4200.0,5800.0,"I appreciate the compromise, but I still think I can get a bit more. 58-42 is my new offer.",Bob,4,
,,,Alice,4,reject
5200.0,4800.0,"Bob, let's meet in the middle. I'm offering 52-48 now. It's closer to your last proposal but still keeps things reasonable for both of us.",Alice,5,
,,,Bob,5,reject
4400.0,5600.0,"I see we're getting closer. I'll try 56-44 this time, hoping we can settle soon.",Bob,6,
,,,Alice,6,reject
5000.0,5000.0,"Bob, let's go back to the original fair split of 50-50. We're running out of time and this ensures we both get an equal share without further delay.",Alice,7,
,,,Bob,7,accept
