message,product_price,player,round,decision
"Bob, I have a product that I believe would be extremely valuable to you. I'm offering it to you for $950000. This price reflects its significant worth and potential for your business. What are your thoughts?",950000.0,Alice,1,
,,Bob,1,RejectOffer
"Alice, thanks for the offer. I'm definitely interested in the product, but that price is a little high for me. Would you consider $700000?",700000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate your interest and understand your perspective on the price. While $700000 is below my minimum, I'm willing to compromise.  I'm prepared to accept $850000 for the product. This price still allows for a significant profit for you and represents a fair value for the product. Let's find common ground.",850000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate you coming down a bit.  How about we meet in the middle at $775000, and we have a deal?",775000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I'm happy we're getting closer.  While $775000 is still below my ideal price, I'm willing to come down to $825000 to finalize this deal.  This price is a fair compromise and ensures a profitable outcome for both of us.  Let's make it happen.",825000.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, I appreciate you working with me on this.  $800000 is my final offer.  It's a fair price, and I'm ready to close the deal if you accept.",800000.0,Bob,6,
,,Alice,6,SellToJhon
