alice_gain,bob_gain,message,player,round,decision
900000.0,100000.0,"I propose a fair split, with me taking 90% and you getting 10%.  Let's get this done quickly!",Alice,1,
,,,Bob,1,reject
400000.0,600000.0,I believe a 60-40 split in my favor is fair considering the initial offer. Let's settle this now.,Bob,2,
,,,Alice,2,reject
700000.0,300000.0,"I'm willing to compromise, but a 70-30 split in my favor is the most I can offer.  This is our last chance to get something before the money loses more value.",Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"Given the inflation affecting your share and the urgency to settle, I propose a 55-45 split in my favor. It's a fair compromise considering the circumstances. Let's agree on this and end the game.",Bob,4,
,,,Alice,4,reject
600000.0,400000.0,"With the inflation, the stakes are getting high. Let's be reasonable and settle for a 60-40 split. It's the best option for both of us to walk away with something.",Alice,5,
,,,Bob,5,reject
500000.0,500000.0,"Considering the rapid inflation affecting your share, I'm willing to meet you halfway with a 50-50 split. This is a fair and equal division, and it's our best chance to end this game with a reasonable outcome for both of us.",Bob,6,
,,,Alice,6,accept
