alice_gain,bob_gain,message,player,round,decision
8000.0,2000.0,Let's start with a fair division. I think this is a good starting point!,Alice,1,
,,,Bob,1,reject
7000.0,3000.0,I think we can improve the division. Let's start at a better balance.,Bob,2,
,,,Alice,2,reject
7500.0,2500.0,I believe this is a better offer. Let's move forward and finalize the division!,Alice,3,
,,,Bob,3,reject
6000.0,4000.0,Let's make a more favorable offer for both of us to ensure we get something.,Bob,4,
,,,Alice,4,reject
6500.0,3500.0,I think this is a reasonable compromise. Let's settle this and ensure we both gain something!,Alice,5,
,,,Bob,5,reject
5500.0,4500.0,I believe we can work together toward a division that benefits both of us more.,Bob,6,
,,,Alice,6,reject
6000.0,4000.0,I feel this is a fair offer considering the situation. Let's agree on this and secure our gains!,Alice,7,
,,,Bob,7,reject
5000.0,5000.0,I think it's best for us to have an equal division at this point to ensure we both get something.,Bob,8,
,,,Alice,8,accept
