message,product_price,player,round,decision
"Bob, I'm very excited to potentially offer you this exclusive product. Given its unique features and potential, I'm willing to sell it to you for $2500000.",2500000.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for the offer, Alice. I'm interested in the product, but $2500000 is out of my budget. I'd like to propose a counteroffer.",500000.0,Bob,2,
"Bob, I appreciate your interest, but I can't accept that offer. However, I'm still willing to negotiate. I'm confident this product is worth significantly more. I'm prepared to come down in price, but I can't go as low as your offer. My counteroffer is $2200000.",2200000.0,Alice,2,RejectOffer
"Bob, I understand that the previous price was high. However, I know how valuable this product can be for you. I'm prepared to be flexible. My final counteroffer is $2000000.",2000000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate your willingness to negotiate. However, $2000000 is still out of my budget. I'm willing to meet you halfway between my previous offer and your latest offer. Let's discuss a price of $1250000.",1250000.0,Bob,4,
"Bob, thank you for the counteroffer. While I appreciate your flexibility, I still cannot accept that price. I am nearing my limit, but I am willing to make one last counteroffer. I am prepared to sell the product for $1800000. This is my final offer.",1800000.0,Alice,4,RejectOffer
"Bob, this is my final offer. Considering the unique value this product brings, I can offer it to you for $1800000. I cannot go any lower. This product is worth the investment, so it's your call. Take some time to consider this. ",1800000.0,Alice,5,
,,Bob,5,BuyFromJhon
