message,product_price,player,round,decision
"Good day Bob, I'm pleased to offer you our premium product. Given its value and value it will generate for you, I'm sure you'll find our price of $1450000 quite reasonable.",1450000.0,Alice,1,
,,Bob,1,RejectOffer
"Alice, thanks for the offer.  I see the value in the product, but that price is a little high for me.  Would you consider $1100000?",1100000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, we understand that you have a price range in mind, and we're willing to work with you to find a mutually beneficial price. Let's meet in the middle at $1350000.",1350000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate you working with me.  While $1350000 is closer, it's still a bit of a stretch.  Could you do $1220000?",1220000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, we're getting closer to an agreement. To show our commitment to this deal, we're willing to lower our price to $1270000. This is a great value for the benefits you'll gain from our product.",1270000.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, I'm glad we're getting close.  How about we settle at $1240000?  That's a fair compromise.",1240000.0,Bob,6,
,,Alice,6,AcceptOffer
