message,product_price,player,round,decision
"Hi Bob, I have a great product for you. I'm willing to offer it at a competitive price. What do you say to $20000?",20000.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for the offer, Alice, but that's quite steep. I'm looking to spend no more than $8000. How about we discuss this further?",8000.0,Bob,2,
,,Alice,2,RejectOffer
"I understand your position, Bob. However, this product has significant value. How about we close the deal at $18000?",18000.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your flexibility, Alice, but $18000 is still too high for me. I can go up to $8500. Let's find some middle ground here.",8500.0,Bob,4,
,,Alice,4,RejectOffer
"I appreciate your willingness to negotiate, Bob. Let's try to meet closer in the middle. How does $16500 sound?",16500.0,Alice,5,
,,Bob,5,RejectOffer
"We're getting closer, Alice, but that's still more than I'm looking to spend. How about $9000? I think that's a fair price for both of us.",9000.0,Bob,6,
,,Alice,6,SellToJhon
