alice_gain,bob_gain,message,player,round,decision
55.0,45.0,"Let's start with a fair split, accounting for my inflation risk. Accept this and we both win!",Alice,1,
,,,Bob,1,reject
50.0,50.0,"Fair split, no inflation risk considered, let's be equal",Bob,2,
,,,Alice,2,reject
60.0,40.0,Inflation is hurting me; I need a bit more to compensate. This is still a good deal for you.,Alice,3,
,,,Bob,3,reject
48.0,52.0,"Considering inflation, I need a bit more. Still a fair deal for you",Bob,4,
,,,Alice,4,reject
65.0,35.0,"The inflation is really eating into my potential gains. I'm asking for more now to offset the losses. Please accept, or we risk losing everything!",Alice,5,
,,,Bob,5,reject
45.0,55.0,Inflation is hurting me too. I need a bigger share to make it worthwhile,Bob,6,
,,,Alice,6,reject
70.0,30.0,This is getting desperate! My gains are dwindling fast due to inflation. This offer is now about survival. Please accept!,Alice,7,
,,,Bob,7,reject
42.0,58.0,"We're running out of time. I'll take a bigger share, but you still get something",Bob,8,
,,,Alice,8,reject
75.0,25.0,"This is my final reasonable offer. Inflation is killing me, and time is running out. Take the 25 or we both get nothing!",Alice,9,
,,,Bob,9,reject
40.0,60.0,"Last chance for a deal. I'll take the majority, but you still get something. Better than nothing",Bob,10,
,,,Alice,10,accept
